File,Sentence,String
111_C-5.txt,2,"En una entrevista en Radio Euskadi recogida por Efe, la vicelehendakari afirmó que el Gobierno Vasco ' aún no ha recibido ' del ministerio la información sobre el comando ' Basurde ' de ETA pese a haberla solicitado oficialmente en dos ocasiones. "
111_C-5.txt,3,"' No es falta de información, es ocultación de información ', dijo Zenarruzabeitia, para quien la comparecencia de <date ayer <pad><pad><pad><pad>resta 1 d<pad><pad>> de Mayor Oreja ' no fue de recibo ' porque en vez de ' responder detalladamente ' a la interpelación del PNV se dedicó a ' la descalificación de un grupo político y a hablar de cuestiones que no tienen nada que ver, utilizó la política del chipirón de responder atacando '. "
111_C-5.txt,4,"La vicelehendakari sostuvo que el Partido Popular mantiene una ' dinámica de deterioro y deslegitimación ' de las instituciones vascas, cuyo ' colofón ' fueron los insultos del parlamentario Ricardo Hueso al lehendakari, Juan José Ibarretxe, en el pleno <date del pasado viernes <pad><pad><pad><pad>resta 5 dayw<pad><pad>>>. "
111_C-5.txt,5,"' No fue una anécdota, fue un atentado a las instituciones de este país, al Parlamento y al lehendakari, y no fue un hecho aislado, sino la culminación de una dinámica de deterioro y deslegitimación de las instituciones por parte del PP ', comentó. "
111_C-5.txt,6,"La vicelehendakari reconoció que el enfrentamiento entre nacionalistas y populares está afectando a las relaciones institucionales entre los Gobiernos vasco y central, en las que únicamente ' se guardan las formas ', de lo que responsabilizó al PP. "
111_C-5.txt,7,"En este contexto, vio ' difíciles ' las negociaciones para la renovación del Concierto Económico, que se deben abordar antes de que acabe <date el próximo año <pad><pad><pad><pad>suma 1 y<pad><pad>>, y dijo que ' todos los gestos y pasos ' del PP evidencian una ' nula voluntad de transferir las materias pendientes recogidas en el Estatuto ' de Gernika. "
111_C-5.txt,8,"El senador del PSOE por Cuenca y viceportavoz socialista de la Comisión de Peticiones del Senado, Luis Ayllón, ha solicitado la comparecencia en la Cámara Alta del ministro de Fomento, Francisco Alvarez Cascos, con el fin de que informe sobre el proyecto de línea de AVE Madrid-Levante. "
111_C-5.txt,9,"Ayllón ha presentado un escrito con esta petición, firmado por él mismo y otros senadores del PSOE que pertenecen a las circunscripciones por las que discurrirá el trazado del futuro AVE, informó <date hoy <pad><pad><pad><pad>suma 0 d<pad><pad>> en una nota de prensa el Grupo Socialista en el Senado. "
111_C-5.txt,10,"Tras la presentación de este escrito, el titular de Fomento deberá comparecer ante la comisión competente del Senado, lo que permitirá a los firmantes conocer a través de Alvárez Cascos cuál será el trazado definitivo de la <date futura <pad><pad><pad><pad><pad><pad>future<pad><pad>> red y las perspectivas que sobre esta tiene el responsable de este departamento ministerial. "
111_C-5.txt,11,"En este sentido, los senadores socialistas recuerdan que ya <duration hace un mes <pad>1<pad><pad><pad><pad><pad><pad>> que terminaron los plazos de alegaciones públicas de los distintos trazados del <date futuro <pad><pad><pad><pad><pad><pad>future<pad><pad>> AVE, por lo que desean saber si el estado <date actual <pad><pad><pad><pad><pad><pad>present<pad><pad>> del proyecto se corresponde con las numerosas manifestaciones y promesas que el PP realizó durante la <date pasada <pad><pad><pad><pad><pad><pad>past<pad><pad>> campaña electoral. "
111_C-5.txt,12,"Además de Ayllón, los senadores firmantes de la petición son Juan Pablo Herranz y Antonio Collado, de Castilla-La Mancha; Francisco Arnau, Segundo Bru y Angel Franco, de Valencia, y María Antonia Martínez y Manuel Hurtado, de Murcia. "
111_C-5.txt,13,"La salud de las 31 personas retenidas en el Parlamento desde <date el 19 de mayo 05<pad>19<pad><pad><pad><pad><pad>> por un grupo de hombres armados que intentan consolidar una intentona golpista ha comenzado a resentirse por la tensión en la que viven, según un equipo de médicos que los pudo visitar <date hoy jueves <pad><pad><pad><pad>suma 0 d<pad><pad>>. "
111_C-5.txt,14,"El doctor Bhagat Ram, médico privado del depuesto primer ministro fiyiano, Mehnedra Chaudhry, dijo que varios de los rehenes llevaban <duration días <pad><pad><pad>X<pad><pad><pad><pad>> con molestias y les ha dado algo para que descansasen, según Radio Fiyi. "
111_C-5.txt,15,"Por su parte, un grupo médico de la Cruz Roja manifestó que lo que más afectaba a los cautivos, entre los que se encuentran cinco mujeres, es el ambiente deprimente en el que viven. "
111_C-5.txt,0,"Chaudhry y trece ministros de su Gabinete, además del Fiscal General y diputados y asistentes personales, forman el grupo de personas retenidas por la fuerza en el Parlamento. "
111_C-6.txt,1,"Todos ellos, según los médicos, sufren porque la jefatura del Estado cediese ante los golpistas y disolviese el gobierno que formaban, que había sido elegido democráticamente en <date mayo de 1999 1999 05<pad><pad><pad><pad><pad><pad><pad>>. "
111_C-6.txt,2,"El empresario fiyiano George Speight encabeza este ' golpe de Estado civil ' en favor de la comunidad de nativos fiyianos, como ha definido su acción. "
111_C-6.txt,3,"Speight aún no ha logrado consolidar su intentona, aunque sí la disolución del gobierno de Chaudhry, y negocia con un régimen militar, impuesto en el país <date el lunes pasado <pad><pad><pad><pad>resta 1 dayw<pad><pad>>>, una salida a la crisis política que originó <date el 19 de mayo <pad>05<pad>19<pad><pad><pad><pad><pad>>, cuando entró con seis hombres armados en el Parlamento. "
111_C-6.txt,4,"El presidente de EEUU, Bill Clinton, y el primer ministro de Israel, Ehud Barak, estudian el desbloqueo de las negociaciones de paz palestino-israelíes, que se han complicado en <duration las últimas semanas <pad><pad>X<pad><pad><pad><pad><pad>> según se acercan a los asuntos esenciales. "
111_C-6.txt,5,"Clinton y Barak se reunieron <date hoy jueves <pad><pad><pad><pad>suma 0 d<pad><pad>> en el hotel lisboeta donde se hospeda el primero de ellos, en un nuevo intento por parte de Washington de hacer avanzar el proceso y lograr un acuerdo marco sobre el estatuto final de los territorios palestinos. "
111_C-6.txt,6,"Las negociaciones deberían reanudarse <date hoy <pad><pad><pad><pad>suma 0 d<pad><pad>> en Israel, después de <duration un tiempo <pad>X<pad><pad><pad><pad><pad><pad>> en que se han desarrollado en Estocolomo. "
111_C-6.txt,7,"Fuentes políticas israelíes indicaron que Barak se quejará ante Clinton de la actitud que mantiene en las negociaciones el líder palestino, Yasser Arafat, a quien Israel culpa del bloqueo, en parte por aumentar sus exigencias tras la retirada israelí del Líbano. "
111_C-6.txt,8,"El presidente estadounidense habló por teléfono <date este miércoles <pad><pad><pad><pad>neutro 3 dayw<pad><pad>>> con Arafat, para conocer su punto de vista de la situación. "
111_C-6.txt,9,Clinton y Barak también estudian las consecuencias que la retirada israelí del Líbano puede tener en Oriente Medio. 
111_C-6.txt,10,"El presidente estadounidense dijo <date el miércoles <pad><pad><pad><pad>neutro 3 dayw<pad><pad>>> en Lisboa que la retirada israelí abre ' una nueva situación ' que aumenta el coste de no lograr un acuerdo rápidamente, aunque también hace crecer los beneficios de lograr "
111_C-6.txt,11,"Barak se reunió con Clinton tras entrevistarse con Antonio Guterres, primer ministro de Portugal, país que ejerce la presidencia de turno de la Unión Europea. "
111_C-6.txt,0,"Guterres, quien también habló <date el miércoles <pad><pad><pad><pad>neutro 3 dayw<pad><pad>>> por teléfono con Arafat para conocer la versión de las dos partes, manifestó a Barak que la UE quiere cooperar para relanzar el proceso de paz sobre bases fuertes, no sólo entre Israel y los palestinos, sino también con Siria. "
111_C-7.txt,1,"Dos millares de prostitutas, los mejores ciclistas de Alemania, miles de abogados y médicos de todo el país y varios líderes mundiales, incluido Bill Clinton, coincidirán <date estos días <pad><pad><pad><pad><pad><pad>present<pad><pad>> en Berlín, que deberá poner a a prueba su capacidad de organización ante semejante avalancha de acontecimientos. "
111_C-7.txt,2,"Diversas actividades, que van desde un congreso mundial de prostitutas hasta una prueba ciclista, dificultarán la labor de la policía de Berlín durante <date este fin de semana <pad><pad><pad><pad>neutro 0 we<pad><pad>> en que se reúnen en la capital 14 líderes para una cumbre de reformistas. "
111_C-7.txt,3,"A partir de <date hoy <pad><pad><pad><pad>suma 0 d<pad><pad>>, festividad de <date la ascensión 2000 06<pad>01<pad><pad><pad><pad><pad>>, <date día del padre 2000 06<pad>01<pad><pad><pad><pad><pad>> en Alemania y <date día internacional del niño 2000 06<pad>01<pad><pad><pad><pad><pad>>, la capital comienza a llenarse de turistas que aprovechan el ' puente ' para acudir a alguno de los múltiples acontecimientos que ofrecerá la ciudad. "
111_C-7.txt,4,"Al mismo tiempo, se dan cita miles de especialistas en distintas materias: los abogados alemanes celebran su encuentro <set anual 1<pad><pad><pad><pad><pad><pad><pad>>, otro tanto sucede con los médicos, y expertos internacionales preparan a partir <date del viernes <pad><pad><pad><pad>neutro 5 dayw<pad><pad>>> la cumbre de líderes reformistas. "
111_C-7.txt,5,"En medio de todo esto, dos millares de prostitutas procedentes de 23 países celebran a partir de <date hoy <pad><pad><pad><pad>suma 0 d<pad><pad>> un congreso de <duration cinco días <pad><pad><pad>5<pad><pad><pad><pad>>, centrado en llamar la atención sobre la discriminación jurídica de su profesión frente a otras. "
111_C-7.txt,6,"<date el sábado <pad><pad><pad><pad>neutro 6 dayw<pad><pad>>>, cuando los líderes reformistas estén en la recta final de su reunión en el Castillo de Charlottenburg, las prostitutas se apoderarán de algunas de las principales calles de ese mismo barrio. "
111_C-7.txt,7,"Pero antes de eso, habrá otras coincidencias: cuando Clinton, esté llegando <date esta tarde <pad><pad><pad><pad>neutro 0 d<pad>taf> al Palacio de Bellevue, donde será recibido con honores militares por el presidente alemán, Johannes Rau, a pocos metros de distancia, en la Avenida 17 de Junio, los corredores de la Vuelta Ciclista a Alemania darán los últimos golpes de pedal de su entrada triunfal a la capital. "
111_C-7.txt,8,"Para los responsables de la ciudad, la coincidencia de los diversos eventos, especialmente la visita de Clinton, se convertirá desde el punto de vista logístico en una de las mayores pruebas de fuerza desde el Puente Aéreo de <date 1948 1948<pad><pad><pad><pad><pad><pad><pad><pad>>, cuando los norteamericanos abastecieron Berlín desde el aire durante el bloqueo soviético. "
111_C-7.txt,9,"Alrededor de 2.500 policías y otros numerosos agentes de seguridad nacionales y extranjeros deberán velar por la seguridad de los líderes y al tiempo facilitar el tránsito de los ciudadanos para que puedan gozar de sus propias celebraciones, como las numerosas fiestas infantiles organizadas por <date su día mundial 2000 06<pad>01<pad><pad><pad><pad><pad>>. "
111_C-7.txt,10,"Los claros perdedores de <date estos días <pad><pad><pad><pad><pad><pad>present<pad><pad>> serán, sin lugar a dudas, los conductores, que verán cortadas al tráfico las principales arterias de la ciudad, como la Kurfuerstendamm o la propia Avenida 17 de Junio. "
111_C-7.txt,11,"Aunque a la cita política acuden jefes de gobierno y de Estado de casi una quincena de países, entre ellos el primer ministro francés, Lionel Jospin, o los presidentes de Chile y de Argentina, Ricardo Lagos y Fernando de la Rua, la mirada de los berlineses estará puesta, cómo no, en las actividades de Clinton. "
111_C-7.txt,12,"Clinton será el primero en llegar, puesto que además de participar en la cumbre, celebrará varias reuniones bilaterales, entre ellas con el canciller, Gerhard Schroeder y su antecesor, Helmut Kohl. "
111_C-7.txt,13,"Entre una reunión y otra, Clinton viajará a Aquisgrán para recibir el Premio Internacional Carlomagno, que el Ayuntamiento de esa ciudad otorga <set anualmente 1<pad><pad><pad><pad><pad><pad><pad>> a personas que se han comprometido con el europeísmo. "
111_C-7.txt,14,"Los periódicos populares alemanes llevan ya <duration varios días <pad><pad><pad>X<pad><pad><pad><pad>> ofreciendo detalles sobre el recorrido que efectuará el presidente, fotos de la suite del Hotel Intercontinental en el que se alojará, cuál será el automóvil que utilizará y dónde y con quien almorzará o cenará. "
111_C-7.txt,0,"Para todos los curiosos que se plantean dónde y cuál será el momento más indicado para ver a Clinton, el ' Bild ', el periódico de mayor tirada de Europa, ofrecía <date estos días <pad><pad><pad><pad><pad><pad>present<pad><pad>> una simple y a la vez cómoda solución: ' Por supuesto, en la televisión '. "
112_19981202.txt,1,La delicada situación del club azulgrana. 
112_19981202.txt,2,El presidente del Barça cree que las lesiones han debilitado al equipo. 
112_19981202.txt,3,El dirigente responsabiliza a la prensa del clima hostil hacia Louis van Gaal. 
112_19981202.txt,4,"' Estoy convencido de que todavía ganaremos la Liga ', dice el dirigente. "
112_19981202.txt,5,"El presidente del Barça, Josep Lluís Núñez, lanzó <date ayer <pad><pad><pad><pad>resta 1 d<pad><pad>> un mensaje de serenidad a la afición, a la que pidió ' calma y apoyo al equipo ', y se mostró dolido por el clamor popular que se produjo contra el técnico Louis van Gaal durante el partido <date del pasado sábado <pad><pad><pad><pad>resta 6 dayw<pad><pad>>> ante el Atlético de Madrid, justo en <date el día inaugural 1998 11<pad>28<pad><pad><pad><pad><pad>> del centenario del club. "
112_19981202.txt,6,"Núñez no rompió su silencio, ya que ha decidido no realizar declaraciones, pero conversó en Ginebra con EL PERIODICO, durante un descanso de la reunión que mantuvo con la Task Force de la UEFA para la reforma de los torneos europeos. "
112_19981202.txt,7,"Núñez responsabilizó a los medios de comunicación, con la dureza de sus críticas sistemáticas a Van Gaal, de la respuesta negativa que han tenido los socios del Barça, y mantiene su fe en el entrenador, al que cree capaz de remontar la situación adversa y reconducir al equipo hacia la buena dirección. "
112_19981202.txt,8,"' Todavía creo que ganaremos la Liga, estoy convencido ', dijo a este diario en una de sus confesiones, a la vez que argumentó que han sido ' las lesiones y la mala suerte en los últimos partidos ' las que han provocado esta inesperada crisis. "
112_19981202.txt,9,"El máximo dirigente azulgrana admite la desilusión que ha supuesto la eliminación del equipo en la Liga de Campeones y considera que la afición ' tiene el derecho moral de quejarse, pero ni el club ni el presidente pueden perder la calma '. "
112_19981202.txt,10,"En su idea de ratificar permanentemente a Van Gaal, Núñez mira al pasado. "
112_19981202.txt,11,"Considera que al club no le han beneficiado nunca los cambios de entrenador y que la continuidad y la confianza fueron las claves para que Johan Cruyff pudiera construir un equipo ganador, con el que se conquistó luego la única Copa de Europa que el Barça tiene en sus vitrinas. "
112_19981202.txt,12,Más elogios al técnico. 
112_19981202.txt,13,"Para Núñez, el comportamiento de la prensa ha sido hostil hacia Van Gaal desde <date el primer día <pad><pad><pad><pad><pad><pad><pad><pad><pad>> que aterrizó en el Barça, y volvió a tener palabras de elogio para el técnico holandés, al que califica de ' trabajador y profesional como pocos '. "
112_19981202.txt,14,"El dirigente defendió la apuesta del técnico holandés - - ' también se nos censuraría si jugáramos de manera defensiva, como el Mallorca o el Atlético, todos atrás ' - - y criticó que se minimizara el gran partido que realizó el Barça ante el Manchester: ' Pudimos ganar 6-3, porque lo merecimos, y entonces la afición hubiera tenido una reacción muy distinta '. "
112_19981202.txt,15,"Núñez comparte también la teoría del entrenador de que las lesiones han masacrado al equipo (Bogarde, Guardiola, Nadal, Abelardo, Luis Enrique) y que el equipo irá a más y mejorará cuando recupere a todos sus jugadores. "
112_19981202.txt,16,"Tras el triunfo del Real Madrid ayer en la Copa Intercontinental, Núñez tampoco perdió la serenidad. "
112_19981202.txt,17,"Minimizó el triunfo blanco al asegurar que los equipos suramericanos ' son más flojos y han bajado de calidad ' tras la sentencia Bosman, y recordó el gran equipo que tuvo el Sao Paulo cuando derrotó al Barça de Cruyff en Tokio, en aquella triste final perdida. "
112_19981202.txt,18,"Por último, el presidente del Barça, acogió con satisfacción el impulso definitivo que la UEFA dio <date ayer <pad><pad><pad><pad>resta 1 d<pad><pad>> a la reforma de los torneos europeos: ' No todos los clubs piensan lo mismo sobre el reparto de los ingresos, pero se ha escogido un modelo que debe valer para empezar '. "
112_19981202.txt,0,' No aceptaríamos que esta nueva Superliga no empezara <date el año próximo <pad><pad><pad><pad>suma 1 y<pad><pad>> '. 
112_20010402.txt,1,"La sección Altaveu Frontera del festival de Música Altaveu de Sant Boi de Llobregat, abre <date hoy <pad><pad><pad><pad>suma 0 d<pad><pad>> el plazo de presentación de propuestas a cargo de grupos noveles, que finalizará <date el próximo 2 de mayo <pad>05<pad>02 suma<pad><pad><pad><pad>>. "
112_20010402.txt,0,La treceava edición del certamen de esta localidad del Baix Llobregat se celebrará <date del 7 al 11 de septiembre <pad><pad><pad>4<pad><pad><pad><pad>>. 
112_20011101.txt,1,"La Direcció General de Seguretat Ciutadana ha sancionado con <duration 16 días <pad><pad><pad>16<pad><pad><pad><pad>> de suspensión de empleo y sueldo a un mosso que se refirió a una agente como ' mi churri ', por considerarlo una falta de respeto. "
112_20011101.txt,0,Ambos habían sido pareja. 
112_20020102.txt,1,Diferencias en las proporciones de los personajes o elementos contemporáneos que se cuelan en el plano son algunos de los errores de El señor de los anillos. 
112_20020102.txt,2,"Al inicio, cuando Gandalf (Ian McKellen) lleva a Frodo (Elijah Wood) en el carro, la pipa del mago aparece y desaparece. "
112_20020102.txt,3,"En la escena en que Strider (Viggo Mortensen) lanza manzanas a Merry (Dominic Monaghan) y Pippin (Billy Boyd), la segunda de las frutas lleva una etiqueta como si la hubieran comprado en un supermercado. "
112_20020102.txt,4,Cuando Sam (Sean Astin) y Frodo están en el campo con el espantapájaros se ve al fondo pasar un coche de derecha a izquierda. 
112_20020102.txt,5,"La expedición de la comunidad del anillo anda por una montaña nevada pero, sorprendentemente, no se ven en la nieve las huellas de los pasos que debían haber dado anteriormente. "
112_20020102.txt,6,Es un efecto especial que se les olvidó. 
112_20020102.txt,7,Las proporciones de los pequeños hobbits y el altísimo Gandalf con respecto al resto de personajes y decorados cambian constantemente o están mal calculadas. 
112_20020102.txt,8,"Un ejemplo: cuando Frodo se está recuperando en Rivendell, se apoya en una barandilla y mira la ciudad. "
112_20020102.txt,9,La barandilla le llega por la cintura. 
112_20020102.txt,10,Teniendo en cuenta su escasa estatura y el tamaño de los habitantes de la localidad debería estar por encima de su cabeza. 
112_20020102.txt,11,"Tras la pelea en la cueva del trol, Aragorn (Viggo Mortensen) acude en auxilio de Frodo, que está herido, y aparta unas grandes piedras, que se tambalean demostrando claramente que pesan muy poco y no son, en consecuencia, reales. "
112_20020102.txt,12,Los protagonistas pasan frente a dos estatuas gigantescas y las figuras levantan sus brazos izquierdos. 
112_20020102.txt,0,"En la siguiente toma, cuando ya las han dejado atrás, una estatua tiene levantado el brazo izquierdo y la otra, el derecho. "
112_20020103.txt,1,"El tenista español se clasificó para los cuartos de final del torneo que se disputa en Qatar, tras imponerse en segunda ronda al uzbeco Oleg Ogorodov en dos sets, 7-6 (7-0) y 6-2. "
112_20020103.txt,0,"Mantilla, octavo cabeza de serie, espera su enfrentamiento ante el checo Radek Stepanek, que dio la sorpresa de la jornada al derrotar al croata Goran Ivanisevic (número 2) en dos sets, 7-6 (7-4) y 6-2. "
11317_20000817.txt,1,"La empresa española ACESA adquirió el 48,60 por ciento del Grupo Concesionario del Oeste (CGO), que explota la autopista de peaje que une Buenos Aires con la ciudad de Luján, a 70 kilómetros de la capital argentina. "
11317_20000817.txt,2,"Así lo comunicaron a la Bolsa de Comercio de Buenos Aires tres de las empresas que forman parte de CGO, el Grupo Mexicano de Desarrollo (GMD), la Compañía Brasileña de Proyectos y Obras (CBPO), subsidiaria del grupo brasileño Odebrecht, y la firma argentina Benito Roggio e Hijos, informaron <date hoy <pad><pad><pad><pad>suma 0 d<pad><pad>> fuentes bursátiles. "
11317_20000817.txt,3,"El cuarto socio de CGO, el grupo malayo IJM Corporation Berhad, mantendrá su participación del 18 por ciento en la concesionaria. "
11317_20000817.txt,4,"Con la compra de acciones en CGO, Autopistas Concesionaria Española (ACESA), filial del grupo financiero catalán La Caixa y que constituye la mayor operadora de rutas con peajes de España, presente también en Portugal e Italia, pone un pie en Latinoamérica. "
11317_20000817.txt,5,"Según el comunicado, los socios de CGO ' han celebrado un contrato de compraventa de acciones con ACESA ', ' a través del cual, quedará fijado el precio unitario final por acción '. "
11317_20000817.txt,6,"Mediante la operación, que deberá estar cerrada antes <date del 5 de enero de 2001, 2001 01<pad>05<pad><pad><pad><pad><pad>> se transferirán acciones clase A y clase B de propiedad de los vendedores representativas del 48,60 por ciento del capital emitido y en circulación de GCO y del 57,57 de los votos del concesionario. "
11317_20000817.txt,7,"La operación está sujeta a ciertas ' condiciones suspensivas ', como la obtención de autorizaciones administrativas de acuerdo con el contrato de concesión y con la ley de defensa de la competencia, y a otros requisitos como la confirmación de los vendedores que deberá ser emitida antes <date del 10 de octubre próximo <pad>10<pad>10 suma<pad><pad><pad><pad>>. "
11317_20000817.txt,8,"Las empresas que conforman CGO ganaron la licitación de la carretera, uno de los accesos principales a la capital argentina, en <date 1993 1993<pad><pad><pad><pad><pad><pad><pad><pad>>. "
11317_20000817.txt,0,"Desde <date entonces <pad><pad><pad><pad><pad><pad>past<pad><pad>>, el grupo concesionario, que en <date 1999 1999<pad><pad><pad><pad><pad><pad><pad><pad>> obtuvo ganancias por 18 millones de dólares y ventas por 80 millones de dólares, realizó obras de ampliación y modernización de la Autopista del Oeste, una carretera de 51 kilómetros de extensión administrada bajo cobro de peaje. "
113_19990501_a.txt,1,Los sindicatos se manifestarán <date hoy <pad><pad><pad><pad>suma 0 d<pad><pad>> en 61 ciudades y exigirán <duration las 35 horas <pad><pad><pad><pad>35<pad><pad><pad>>. 
113_19990501_a.txt,2,UGT y CCOO manifestarán <date hoy <pad><pad><pad><pad>suma 0 d<pad><pad>> su rechazo a la OTAN y pedirán el cese inmediato de los bombardeos sobre Yugoslavia durante los 61 actos conmemorativos <date del primero de mayo <pad>05<pad>01<pad><pad><pad><pad><pad>>. 
113_19990501_a.txt,3,Esta reivindicación es idéntica a las que encabezarán también <time esta mañana <pad><pad><pad>neutro 0 d<pad><pad><pad>tmo> todas las organizaciones integradas en la Confederación Europea de Sindicatos (CES). 
113_19990501_a.txt,4,Las dos centrales dejarán por <duration un día <pad><pad><pad>1<pad><pad><pad><pad>> sus diferencias para pedir una ' Europa en paz y con derechos '. 
113_19990501_a.txt,5,"Bajo este lema, las manifestaciones unitarias comenzarán en Madrid a <time las 11 de la mañana <pad><pad><pad><pad><pad><pad>11 00<pad><pad>> (plaza de Neptuno-Puerta del Sol) con la presencia de los líderes de CCOO y UGT, Antonio Gutiérrez y Cándido Méndez, y a <time las 11.30 horas <pad><pad><pad><pad><pad><pad>11 30<pad><pad>> en Barcelona (plaza de Catalunya). "
113_19990501_a.txt,6,<date el primero de mayo <pad>05<pad>01<pad><pad><pad><pad><pad>> será <date este año <pad><pad><pad><pad>neutro 0 y<pad><pad>> una llamada a los dirigentes de la Unión Europea para que las familias expulsadas de Kosovo recobren el protagonismo en la guerra de los Balcanes y puedan regresar a sus hogares. 
113_19990501_a.txt,7,Gutiérrez y Méndez pedirán a las instituciones europeas un papel más activo en la construcción de una Unión Económica y Monetaria para reforzar la cohesión y la solidaridad. 
113_19990501_a.txt,8,<date el primero de mayo <pad>05<pad>01<pad><pad><pad><pad><pad>> servirá también para pedir al Gobierno un giro en su política social y económica. 
113_19990501_a.txt,9,"Ambos líderes recordarán al Ejecutivo que España sufre la tasa más alta de paro de toda la UE, que el empleo sigue siendo precario, que aún no ha impulsado la reducción del tiempo de trabajo hacia <duration las 35 horas semanales <pad><pad><pad><pad>35<pad><pad><pad>> y que la siniestralidad laboral sigue creciendo año tras año, más de un 11% en <date 1998 1998<pad><pad><pad><pad><pad><pad><pad><pad>>. "
113_19990501_a.txt,10,Llamada a los empresarios. 
113_19990501_a.txt,11,Los sindicatos también reclamarán a los empresarios un mayor esfuerzo en la creación de empleo después de que <date 1998 1998<pad><pad><pad><pad><pad><pad><pad><pad>> ha sido <date un año <pad><pad><pad><pad>neutro 0 y<pad><pad>> de grandes beneficios. 
113_19990501_a.txt,12,"Pedirán a los patronos el cumplimiento de los acuerdos firmados, como el de estabilidad en el empleo o el de los convenios colectivos. "
113_19990501_a.txt,13,"En este sentido, Cándido Méndez criticó duramente <date ayer <pad><pad><pad><pad>resta 1 d<pad><pad>> las manifestaciones del presidente de la CEOE, José María Cuevas, que pedía un cambio en el sistema de pensiones y la libre fijación de los conceptos salariales. "
113_19990501_a.txt,0,Méndez recordó a Cuevas que los salarios se fijan en convenio tal y como la CEOE ha venido apoyando hasta <date este momento <pad><pad><pad><pad><pad><pad>present<pad><pad>> y que debe cumplir el acuerdo firmado <duration hace dos años 2<pad><pad><pad><pad><pad><pad><pad>>. 
113_19990501_b.txt,1,"Caixa Catalunya aumentó el 10,1% sus beneficios hasta <date marzo <pad>03<pad><pad><pad><pad><pad><pad><pad>>. "
113_19990501_b.txt,2,"Con este incremento, la entidad bancaria catalana alcanzó la cifra de 4.375 millones de pesetas de beneficio. "
113_19990501_b.txt,3,"En este resultado influyó la reducción de las dotaciones para insolvencias, que cayeron el 50,3%, pasando de 1.510 millones en <date el primer trimestre de 1998 1998<pad><pad><pad><pad><pad>q1<pad><pad>> a 751 millones en <date el mismo periodo de 1999 1999<pad><pad><pad><pad><pad>q1<pad><pad>>. "
113_19990501_b.txt,0,"El margen financiero creció el 16,3%, mientras los recursos de clientes llegaron a 2,384 billones de pesetas, un 5,4% más. "
113_19990501_c.txt,1,"La tasa de paro en Japón alcanza el 4,8% de la población activa. "
113_19990501_c.txt,2,El desempleo se ha convertido en un serio e inédito problema en Japón por los cada vez mayores reajustes empresariales de plantillas que han llevado el índice del paro en <date marzo <pad>03<pad><pad><pad><pad><pad><pad><pad>> hasta un nuevo máximo histórico. 
113_19990501_c.txt,3,"Tan sólo en <date el pasado mes <pad><pad><pad><pad>resta 1 m<pad><pad>> la crisis económica hizo perder el trabajo a 1,06 millones de personas, según las autoridades. "
113_19990501_c.txt,4,"El aumento del paro provocó una fuerte caída del índice Nikkei de la Bolsa de Tokio que bajó 240,71 puntos. "
113_19990501_c.txt,5,"La producción industrial bajó el 0,7% en la zona euro y en la UE entre <date diciembre <pad>12<pad><pad><pad><pad><pad><pad><pad>> y <date febrero <pad>02<pad><pad><pad><pad><pad><pad><pad>>. "
113_19990501_c.txt,6,"Por países, Finlandia registró el crecimiento más destacado en <duration este periodo <pad>3<pad><pad><pad><pad><pad><pad>> (1,6%), mientras que los mayores descensos se produjeron en Alemania (-0,7%), Italia, (-0,9%) y Dinamarca (-1,1%). "
113_19990501_c.txt,7,"España ocupa el segundo lugar en volumen de crecimiento, con un 0,5%, aunque Eurostat no dispone todavía de los datos correspondientes a todos los países de la UE. "
113_19990501_c.txt,0,"En cuanto a EEUU, la producción industrial aumentó el 0,3%, mientras que en Japón se registró un descenso del 0,8% en <duration ese mismo periodo <pad>3<pad><pad><pad><pad><pad><pad>>. "
113_19990501_d.txt,1,"El Banco Atlántico ganó un 13,22% más en <date el primer trimestre <pad><pad><pad><pad>neutro 0 q1<pad><pad>>. "
113_19990501_d.txt,2,"El beneficio neto atribuido al grupo alcanzó los 2.124 millones de pesetas, superior a los 1.876 millones registrados entre <date enero <pad>01<pad><pad><pad><pad><pad><pad><pad>> y <date marzo de 1998 1998 03<pad><pad><pad><pad><pad><pad><pad>>, según informó la entidad. "
113_19990501_d.txt,3,"El margen financiero se elevó hasta <date marzo <pad>03<pad><pad><pad><pad><pad><pad><pad>> a 6.759 millones de pesetas, sólo un 3,54% más que en <date 1997 1997<pad><pad><pad><pad><pad><pad><pad><pad>>. "
113_19990501_d.txt,0,"Las comisiones netas por servicios aumentaron un 6,17% hasta 3.563 millones, mientras que su resultado por operaciones financieras creció un 99,72% hasta 703 millones. "
113_19990501_e.txt,1,Hoy empiezan las bonificaciones para camiones en la A-2. 
113_19990501_e.txt,2,"La Cámara de Comercio de Lleida, Acesa y el Ministerio de Fomento firmaron <date ayer <pad><pad><pad><pad>resta 1 d<pad><pad>> el acuerdo por el que los camiones que circulen entre Alfajarín y Martorell por la A-2 tendrán bonificaciones de 1.000 a 1.500 pesetas. "
113_19990501_e.txt,3,"Para beneficiarse de la ayuda, los vehículos deberán hacer un mínimo de ocho viajes de ida y de vuelta <set al mes <pad>1<pad><pad><pad><pad><pad><pad>>. "
113_19990501_e.txt,0,Quienes quieran acogerse al convenio deberán validar el vehículo y la tarjeta de crédito a través de la Cámara de Comercio de Lleida. 
113_20000201.txt,1,Las organizaciones obreras quieren utilizar sus fondos contra la especulación. 
